  8.50697e+10    0.0122498
  8.50706e+10    0.0134889
  8.50716e+10 -0.000451324
  8.50726e+10    0.0164053
  8.50736e+10    0.0355768
  8.50745e+10    0.0329060
  8.50755e+10  -0.00283721
  8.50765e+10    0.0196638
  8.50775e+10   0.00192799
  8.50784e+10    0.0179867
  8.50794e+10   -0.0358580
  8.50804e+10   -0.0445654
  8.50814e+10   0.00469586
  8.50823e+10    0.0249448
  8.50833e+10    0.0496954
  8.50843e+10    0.0362292
  8.50853e+10   -0.0380189
  8.50862e+10    0.0185265
  8.50872e+10  -0.00351427
  8.50882e+10   0.00280348
  8.50892e+10   0.00310350
  8.50902e+10  -0.00148602
  8.50911e+10  -0.00889008
  8.50921e+10  -0.00332772
  8.50931e+10   -0.0200173
  8.50941e+10   -0.0202297
  8.50950e+10    0.0267814
  8.50960e+10   0.00447960
  8.50970e+10   0.00525859
  8.50980e+10    0.0129752
  8.50989e+10 -0.000137788
  8.50999e+10    0.0434299
  8.51009e+10    0.0696124
  8.51019e+10   -0.0250774
  8.51029e+10  -0.00188893
  8.51038e+10    0.0369942
  8.51048e+10   0.00452506
  8.51058e+10   0.00397176
  8.51068e+10   0.00951903
  8.51077e+10  -0.00514629
  8.51087e+10   -0.0111257
  8.51097e+10    0.0101797
  8.51107e+10    0.0343017
  8.51116e+10    0.0154724
  8.51126e+10  -0.00931334
  8.51136e+10  -0.00168000
  8.51146e+10    0.0461302
  8.51156e+10   -0.0397899
  8.51165e+10  -0.00964660
  8.51175e+10  -0.00372823
  8.51185e+10   0.00903138
  8.51195e+10  0.000101933
  8.51204e+10   0.00494167
  8.51214e+10   -0.0370407
  8.51224e+10   -0.0157504
  8.51234e+10  -0.00205024
  8.51243e+10   -0.0165651
  8.51253e+10   -0.0452478
  8.51263e+10  -0.00331668
  8.51273e+10    0.0105771
  8.51282e+10  -0.00229397
  8.51292e+10  -0.00849070
  8.51302e+10    0.0307422
  8.51312e+10    0.0261413
  8.51322e+10   -0.0270454
  8.51331e+10   0.00863593
  8.51341e+10    0.0240291
  8.51351e+10    0.0301384
  8.51361e+10   -0.0105902
  8.51370e+10   -0.0305113
  8.51380e+10   -0.0112277
  8.51390e+10  -0.00312706
  8.51400e+10 -0.000919699
  8.51409e+10 -3.89651e-05
  8.51419e+10    0.0199400
  8.51429e+10    0.0292687
  8.51439e+10    0.0224960
  8.51449e+10   0.00192815
  8.51458e+10    0.0148008
  8.51468e+10    0.0228141
  8.51478e+10   -0.0274503
  8.51488e+10  -0.00400953
  8.51497e+10   -0.0116182
  8.51507e+10   0.00273538
  8.51517e+10   -0.0106763
  8.51527e+10   -0.0393241
  8.51536e+10    0.0122305
  8.51546e+10    0.0312118
  8.51556e+10    0.0611094
  8.51566e+10    0.0291687
  8.51576e+10    0.0112488
  8.51585e+10   -0.0262911
  8.51595e+10   -0.0177459
  8.51605e+10    0.0123886
  8.51615e+10    0.0258488
  8.51624e+10   0.00398961
  8.51634e+10    0.0145883
  8.51644e+10   0.00632966
  8.51654e+10   -0.0518895
  8.51663e+10   -0.0226255
  8.51673e+10    0.0302708
  8.51683e+10   -0.0513843
  8.51693e+10   -0.0280273
  8.51702e+10  -0.00122623
  8.51712e+10    0.0123953
  8.51722e+10  -0.00534533
  8.51732e+10  -0.00862940
  8.51741e+10   -0.0257810
  8.51751e+10   -0.0213632
  8.51761e+10  -0.00589676
  8.51771e+10   -0.0495634
  8.51781e+10   -0.0622850
  8.51790e+10  0.000885710
  8.51800e+10    0.0244992
  8.51810e+10   -0.0111423
  8.51820e+10    0.0303678
  8.51829e+10    0.0444495
  8.51839e+10    0.0116652
  8.51849e+10   0.00490800
  8.51859e+10  -0.00462591
  8.51868e+10 -0.000108331
  8.51878e+10   0.00888122
  8.51888e+10    0.0132716
  8.51898e+10   -0.0257085
  8.51908e+10  -0.00159096
  8.51917e+10    0.0251461
  8.51927e+10    0.0175678
  8.51937e+10  -0.00604927
  8.51947e+10    0.0108128
  8.51956e+10    0.0547538
  8.51966e+10    0.0154278
  8.51976e+10    0.0455415
  8.51986e+10   0.00412998
  8.51995e+10   -0.0120596
  8.52005e+10   -0.0338908
  8.52015e+10  0.000981404
  8.52025e+10   -0.0119275
  8.52035e+10   -0.0221490
  8.52044e+10  0.000776112
  8.52054e+10  -0.00256473
  8.52064e+10    0.0367794
  8.52074e+10    0.0497730
  8.52083e+10    0.0147606
  8.52093e+10   -0.0169111
  8.52103e+10   0.00423778
  8.52113e+10    0.0335155
  8.52122e+10  -0.00165047
  8.52132e+10   -0.0174426
  8.52142e+10   -0.0278735
  8.52152e+10    0.0107326
  8.52161e+10    0.0516792
  8.52171e+10    0.0317611
  8.52181e+10    0.0430991
  8.52191e+10    0.0284339
  8.52201e+10    0.0211790
  8.52210e+10   -0.0120908
  8.52220e+10   -0.0182064
  8.52230e+10    0.0306432
  8.52240e+10  -0.00449321
  8.52249e+10    0.0249338
  8.52259e+10   -0.0301868
  8.52269e+10   -0.0186447
  8.52279e+10    0.0233234
  8.52288e+10  -0.00708470
  8.52298e+10   -0.0185078
  8.52308e+10    0.0347571
  8.52318e+10    0.0430353
  8.52328e+10    0.0176022
  8.52337e+10    0.0131149
  8.52347e+10   -0.0120021
  8.52357e+10   0.00761045
  8.52367e+10    0.0177596
  8.52376e+10 -0.000526231
  8.52386e+10   -0.0150181
  8.52396e+10   -0.0330330
  8.52406e+10   -0.0131436
  8.52415e+10    0.0128039
  8.52425e+10    0.0276138
  8.52435e+10   -0.0138771
  8.52445e+10   -0.0794719
