  8.50784e+10   -0.0107243
  8.50794e+10   0.00940938
  8.50803e+10  -0.00177098
  8.50813e+10    0.0157254
  8.50823e+10  -0.00681772
  8.50833e+10   -0.0273287
  8.50842e+10   -0.0108327
  8.50852e+10    0.0187194
  8.50862e+10  -0.00194974
  8.50872e+10 -0.000827338
  8.50881e+10  -0.00276793
  8.50891e+10   0.00543769
  8.50901e+10   0.00854173
  8.50911e+10   0.00926667
  8.50921e+10 -0.000832143
  8.50930e+10    0.0114570
  8.50940e+10   0.00158446
  8.50950e+10   0.00320860
  8.50960e+10   0.00471453
  8.50969e+10   -0.0271364
  8.50979e+10   0.00305131
  8.50989e+10    0.0151193
  8.50999e+10   0.00114703
  8.51008e+10   -0.0186216
  8.51018e+10  -0.00680477
  8.51028e+10   0.00946989
  8.51038e+10   0.00595298
  8.51047e+10    0.0128530
  8.51057e+10   0.00283692
  8.51067e+10    0.0188429
  8.51077e+10    0.0159218
  8.51087e+10   -0.0111195
  8.51096e+10   -0.0295791
  8.51106e+10   -0.0120085
  8.51116e+10  -0.00694538
  8.51126e+10  -0.00952291
  8.51135e+10   -0.0147686
  8.51145e+10  -0.00385047
  8.51155e+10   0.00405371
  8.51165e+10    0.0109119
  8.51174e+10   0.00702804
  8.51184e+10   0.00946045
  8.51194e+10    0.0105941
  8.51204e+10   0.00142752
  8.51214e+10   -0.0128355
  8.51223e+10   -0.0112268
  8.51233e+10  0.000375490
  8.51243e+10   0.00408749
  8.51253e+10   0.00449953
  8.51262e+10   0.00369703
  8.51272e+10   -0.0256975
  8.51282e+10  -0.00937746
  8.51292e+10  -0.00738329
  8.51301e+10  -0.00777076
  8.51311e+10   -0.0196297
  8.51321e+10  -0.00545769
  8.51331e+10   0.00219379
  8.51340e+10    0.0103755
  8.51350e+10   0.00529626
  8.51360e+10    0.0180980
  8.51370e+10    0.0103285
  8.51379e+10  -0.00801283
  8.51389e+10    0.0196197
  8.51399e+10  -0.00588204
  8.51409e+10  -0.00763935
  8.51419e+10   0.00550282
  8.51428e+10  -0.00694138
  8.51438e+10    0.0211971
  8.51448e+10   0.00566225
  8.51458e+10   0.00537799
  8.51467e+10    0.0287038
  8.51477e+10    0.0149722
  8.51487e+10 -6.86525e-05
  8.51497e+10   0.00471366
  8.51506e+10    0.0105736
  8.51516e+10   0.00825905
  8.51526e+10   0.00880417
  8.51536e+10   0.00850392
  8.51546e+10   0.00655626
  8.51555e+10    0.0202597
  8.51565e+10  0.000481276
