   8.5058273e+10    0.0062714098
   8.5059256e+10     0.022556100
   8.5060231e+10    0.0095022796
   8.5061206e+10    0.0022686841
   8.5062181e+10  -0.00018828866
   8.5063164e+10   -0.0021855844
   8.5064139e+10   -0.0041182286
   8.5065114e+10   -0.0068306629
   8.5066088e+10   -0.0018521200
   8.5067063e+10   -0.0055828730
   8.5068046e+10   -0.0094621286
   8.5069021e+10    -0.011359957
   8.5069996e+10    -0.012391204
   8.5070971e+10    -0.011700005
   8.5071954e+10   -0.0091166994
   8.5072929e+10   -0.0080661707
   8.5073904e+10   -0.0041763563
   8.5074878e+10   -0.0017347850
   8.5075853e+10   2.1857991e-05
   8.5076836e+10   -0.0026958134
   8.5077811e+10   -0.0082717656
   8.5078786e+10   -0.0089682127
   8.5079761e+10   -0.0079348986
   8.5080744e+10   -0.0049279128
   8.5081719e+10   -0.0062988272
   8.5082694e+10   -0.0093731128
   8.5083668e+10   -0.0056001800
   8.5084643e+10    0.0024475915
   8.5085626e+10    0.0038842258
   8.5086601e+10  -0.00059074689
   8.5087576e+10   -0.0058709042
   8.5088551e+10   -0.0011590898
   8.5089534e+10    0.0055181100
   8.5090509e+10    0.0017749058
   8.5091484e+10   -0.0026680084
   8.5092458e+10   -0.0056538441
   8.5093433e+10   -0.0050126535
   8.5094416e+10   -0.0043436391
   8.5095391e+10   -0.0063142090
   8.5096366e+10   -0.0072695576
   8.5097341e+10   -0.0077925290
   8.5098316e+10   -0.0087357861
   8.5099299e+10   -0.0082331047
   8.5100274e+10   -0.0074595755
   8.5101249e+10   -0.0045817027
   8.5102223e+10   -0.0013575328
   8.5103206e+10   -0.0011888328
   8.5104181e+10  -0.00036044718
   8.5105156e+10    0.0037951956
   8.5106131e+10    0.0096910570
   8.5107106e+10     0.012222967
   8.5108089e+10     0.010282708
   8.5109064e+10    0.0056016942
   8.5110039e+10    0.0015709143
   8.5111013e+10   0.00092818575
   8.5111996e+10   -0.0032504713
   8.5112971e+10   -0.0083781741
   8.5113946e+10    -0.014299560
   8.5114921e+10    -0.011683474
   8.5115896e+10    -0.011239690
   8.5116879e+10    -0.010089590
   8.5117854e+10   -0.0016590611
   8.5118829e+10    0.0032501817
   8.5119803e+10    0.0051852932
   8.5120778e+10     0.015619007
   8.5121761e+10     0.019958208
   8.5122736e+10     0.021794999
   8.5123711e+10     0.020622585
   8.5124686e+10     0.013596129
   8.5125669e+10     0.010623194
   8.5126644e+10    0.0075328144
   8.5127619e+10    0.0011952857
   8.5128593e+10  -0.00011022895
   8.5129568e+10   -0.0019222218
   8.5130551e+10    0.0017086240
   8.5131526e+10    0.0046636370
   8.5132501e+10    0.0087452998
   8.5133476e+10     0.010941445
   8.5134459e+10     0.010385313
   8.5135434e+10    0.0046336872
   8.5136409e+10    0.0053272286
   8.5137383e+10    0.0089878115
   8.5138358e+10    0.0099005543
   8.5139341e+10    0.0066656174
   8.5140316e+10    0.0039840146
   8.5141291e+10   -0.0016732239
   8.5142266e+10   -0.0033493983
   8.5143249e+10   -0.0050542941
   8.5144224e+10   -0.0089982070
   8.5145199e+10    -0.013761721
   8.5146173e+10    -0.018284156
   8.5147148e+10    -0.015511479
   8.5148131e+10    -0.013085222
   8.5149106e+10    -0.013027664
   8.5150081e+10   -0.0091091502
   8.5151056e+10   -0.0076230659
   8.5152039e+10   -0.0026498658
   8.5153014e+10   0.00043709144
   8.5153989e+10   0.00085653571
   8.5154963e+10    0.0025705615
   8.5155938e+10    0.0059407657
   8.5156921e+10    0.0021224228
   8.5157896e+10  -0.00084437576
   8.5158871e+10   -0.0038293300
   8.5159846e+10   -0.0036596442
   8.5160829e+10   -0.0074740800
   8.5161804e+10   -0.0096941771
   8.5162779e+10    -0.011044649
   8.5163753e+10   -0.0081656957
   8.5164728e+10    -0.011129726
   8.5165711e+10    -0.011126054
   8.5166686e+10   -0.0093057527
   8.5167661e+10   -0.0023205383
   8.5168636e+10    0.0042283046
   8.5169619e+10    0.0026898431
   8.5170594e+10   -0.0042941526
   8.5171569e+10   -0.0034820098
   8.5172543e+10   -0.0036202898
   8.5173518e+10   -0.0070460199
   8.5174501e+10    -0.010196684
   8.5175476e+10    -0.014695309
   8.5176451e+10    -0.013348234
   8.5177426e+10   -0.0070483507
   8.5178409e+10   -0.0041758651
   8.5179384e+10   -0.0027271979
   8.5180359e+10   -0.0019934264
   8.5181334e+10   -0.0052922335
   8.5182308e+10   -0.0023583520
   8.5183291e+10   -0.0015212627
   8.5184266e+10   -0.0013253991
   8.5185241e+10  -3.3919124e-05
   8.5186216e+10   -0.0023163663
   8.5187199e+10   0.00090416079
   8.5188174e+10   -0.0021717396
   8.5189149e+10   -0.0068116538
   8.5190124e+10   -0.0044196032
   8.5191098e+10   -0.0010156075
   8.5192081e+10  -0.00051018749
   8.5193056e+10    0.0011832983
   8.5194031e+10    0.0015212311
   8.5195006e+10    0.0087232171
   8.5195981e+10     0.012536820
   8.5196964e+10     0.010989897
   8.5197939e+10     0.010824969
   8.5198914e+10     0.011860854
   8.5199888e+10     0.011305722
   8.5200871e+10    0.0095407845
   8.5201846e+10    0.0072634116
   8.5202821e+10    0.0075454230
   8.5203796e+10    0.0064178402
   8.5204771e+10    0.0034341272
   8.5205754e+10    0.0027477556
   8.5206729e+10    0.0039445085
   8.5207704e+10    0.0023242714
   8.5208678e+10    0.0021166385
   8.5209661e+10    0.0018428200
   8.5210636e+10    0.0022112687
   8.5211611e+10   -0.0010081184
   8.5212586e+10   -0.0080377185
   8.5213561e+10    -0.010682467
   8.5214544e+10   -0.0073169356
   8.5215519e+10   -0.0027277157
   8.5216494e+10    0.0040917601
   8.5217468e+10     0.010153746
   8.5218443e+10    0.0099378172
   8.5219426e+10     0.017000574
   8.5220401e+10     0.022249175
   8.5221376e+10     0.019707325
   8.5222351e+10     0.017108622
   8.5223334e+10    0.0086211631
   8.5224309e+10    0.0022345945
   8.5225284e+10    0.0062534587
   8.5226258e+10    0.0053697030
   8.5227233e+10    0.0022090800
   8.5228216e+10  -0.00050881558
   8.5229191e+10   -0.0029711370
   8.5230166e+10   0.00010923576
   8.5231141e+10    0.0015197601
   8.5232124e+10   0.00049381645
   8.5233099e+10  -0.00088601641
   8.5234074e+10   -0.0029838078
   8.5235048e+10   7.5324954e-05
   8.5236023e+10   -0.0015869223
   8.5237006e+10   -0.0056331250
   8.5237981e+10   -0.0064375365
   8.5238956e+10   -0.0061531786
   8.5239931e+10   -0.0056197242
   8.5240914e+10   -0.0028172685
   8.5241889e+10  -0.00030565861
   8.5242864e+10    0.0035884443
   8.5243838e+10    0.0068413329
   8.5244813e+10    0.0032029030
   8.5245796e+10    0.0020672216
   8.5246771e+10    0.0017552000
   8.5247746e+10   -0.0012341986
   8.5248721e+10   -0.0034230628
   8.5249704e+10   -0.0029695513
   8.5250679e+10   -0.0011383942
   8.5251654e+10    0.0042689487
   8.5252628e+10    0.0046521944
   8.5253603e+10    0.0057329344
   8.5254586e+10    0.0069386316
   8.5255561e+10    0.0065792430
   8.5256536e+10    0.0087368002
   8.5257511e+10    0.0076990717
   8.5258494e+10    0.0036803288
   8.5259469e+10    0.0035046388
   8.5260444e+10    0.0057600260
   8.5261418e+10    0.0097647004
   8.5262393e+10     0.013444553
   8.5263376e+10     0.010727152
   8.5264351e+10    0.0064089516
   8.5265326e+10    0.0094846201
   8.5266301e+10     0.011135222
   8.5267284e+10     0.010819693
   8.5268259e+10    0.0096051357
   8.5269234e+10    0.0079026329
   8.5270209e+10    0.0068090487
   8.5271183e+10    0.0078806516
   8.5272166e+10    0.0075492388
   8.5273141e+10    0.0093145845
   8.5274116e+10    0.0064666459
   8.5275091e+10   0.00049701723
   8.5276074e+10   -0.0034293656
   8.5277049e+10   -0.0017524657
   8.5278024e+10   0.00023055996
   8.5278999e+10   -0.0036268959
   8.5279973e+10    -0.011699196
   8.5280956e+10    -0.011566482
   8.5281931e+10    -0.010647939
   8.5282906e+10   -0.0096565674
   8.5283881e+10    -0.012443912
   8.5284864e+10    -0.012419340
   8.5285839e+10    -0.010110812
   8.5286814e+10   -0.0029575114
   8.5287789e+10   -0.0033902527
   8.5288763e+10   -0.0023193956
   8.5289746e+10   -0.0035593815
   8.5290721e+10   -0.0018735502
   8.5291696e+10   -0.0038785245
   8.5292671e+10   -0.0037190787
   8.5293646e+10   -0.0057958316
   8.5294629e+10   -0.0058337759
   8.5295604e+10   -0.0026879315
   8.5296579e+10    0.0037120829
   8.5297553e+10    0.0015354243
   8.5298536e+10   -0.0019479871
   8.5299511e+10   -0.0030767328
   8.5300486e+10   -0.0057810942
   8.5301461e+10   -0.0045198714
   8.5302436e+10   -0.0075119015
   8.5303419e+10    -0.014747959
   8.5304394e+10    -0.013232313
   8.5305369e+10   -0.0087805971
   8.5306343e+10   -0.0090314400
   8.5307318e+10    -0.010200226
   8.5308301e+10    -0.013592967
   8.5309276e+10    -0.011704434
   8.5310251e+10   -0.0033821912
   8.5311226e+10   -0.0033451962
   8.5312209e+10   -0.0058484120
   8.5313184e+10   -0.0040529229
   8.5314159e+10  -0.00042512720
   8.5315133e+10   2.3401342e-05
   8.5316108e+10    0.0010080442
   8.5317091e+10   -0.0014364987
   8.5318066e+10   -0.0021436637
   8.5319041e+10   -0.0019829780
   8.5320016e+10   -0.0040491528
   8.5320999e+10   -0.0045778271
   8.5321974e+10   -0.0071816559
   8.5322949e+10    -0.011564303
   8.5323923e+10    -0.015624389
   8.5324898e+10    -0.016751907
   8.5325881e+10    -0.017117536
   8.5326856e+10    -0.013086036
   8.5327831e+10    -0.012802927
   8.5328806e+10    -0.010505613
   8.5329789e+10   -0.0071400215
   8.5330764e+10   -0.0028516357
   8.5331739e+10   -0.0011543787
   8.5332713e+10  -0.00052989294
   8.5333688e+10    0.0014644355
   8.5334671e+10    0.0030161827
   8.5335646e+10    0.0052533170
   8.5336621e+10    0.0087770255
   8.5337596e+10    0.0052698483
   8.5338579e+10    0.0023273484
   8.5339554e+10  -8.9694480e-05
   8.5340529e+10   5.2148609e-05
   8.5341503e+10    0.0020327858
   8.5342478e+10    0.0065397800
   8.5343461e+10    0.0018634573
   8.5344436e+10    0.0062601488
   8.5345411e+10     0.010762887
   8.5346386e+10     0.015224839
   8.5347369e+10     0.013828253
   8.5348344e+10     0.011703489
   8.5349319e+10    0.0086875030
   8.5350294e+10    0.0081611115
   8.5351268e+10    0.0062979514
   8.5352251e+10    0.0069801129
   8.5353226e+10    0.0090110186
   8.5354201e+10    0.0088196900
   8.5355176e+10     0.011064597
   8.5356159e+10     0.010858349
   8.5357134e+10     0.015323749
   8.5358109e+10     0.018661852
   8.5359084e+10     0.015825197
   8.5360058e+10     0.013490932
   8.5361041e+10     0.012910460
   8.5362016e+10    0.0084020888
   8.5362991e+10    0.0031630802
   8.5363966e+10   0.00014053324
   8.5364949e+10   -0.0054456227
   8.5365924e+10    -0.010290111
   8.5366899e+10    -0.013463532
   8.5367874e+10    -0.015542709
   8.5368848e+10    -0.011785937
   8.5369831e+10   -0.0043260230
   8.5370806e+10   -0.0036896360
   8.5371781e+10   -0.0026365165
   8.5372756e+10    0.0059727693
   8.5373739e+10    0.0084927680
   8.5374714e+10    0.0099444865
   8.5375689e+10    0.0074417651
   8.5376664e+10    0.0042904079
   8.5377638e+10    0.0065037679
   8.5378621e+10     0.011393261
   8.5379596e+10     0.011095233
   8.5380571e+10     0.011375076
   8.5381546e+10     0.011049784
   8.5382521e+10     0.012635477
   8.5383504e+10     0.011294220
   8.5384479e+10    0.0061203200
   8.5385454e+10    0.0022492056
   8.5386428e+10    0.0041405201
   8.5387411e+10    0.0091705501
   8.5388386e+10     0.010568486
   8.5389361e+10     0.010579536
   8.5390336e+10     0.013526836
   8.5391311e+10     0.014273422
   8.5392294e+10    0.0088579930
   8.5393269e+10    0.0017687499
   8.5394244e+10   -0.0050220501
   8.5395218e+10    -0.010835393
   8.5396201e+10    -0.017032929
   8.5397176e+10    -0.023096543
   8.5398151e+10    -0.024487743
   8.5399126e+10    -0.021189759
   8.5400101e+10    -0.021596816
   8.5401084e+10    -0.021726473
   8.5402059e+10    -0.016815769
   8.5403034e+10    -0.010490854
   8.5404008e+10   -0.0070316615
   8.5404983e+10   -0.0090191759
   8.5405966e+10   -0.0034260888
   8.5406941e+10  -0.00018333296
   8.5407916e+10    0.0024401199
   8.5408891e+10    0.0011223165
   8.5409874e+10    0.0021728164
   8.5410849e+10    0.0025178621
   8.5411824e+10    0.0072172994
   8.5412798e+10    0.0037249651
   8.5413773e+10   -0.0018865621
   8.5414756e+10   -0.0078057720
   8.5415731e+10    -0.012135058
   8.5416706e+10    -0.016448830
   8.5417681e+10    -0.011196254
   8.5418664e+10   -0.0086390340
   8.5419639e+10    -0.011217886
   8.5420614e+10    -0.010929014
   8.5421588e+10    -0.011269086
   8.5422563e+10    -0.012141557
   8.5423546e+10    -0.011077546
   8.5424521e+10    -0.018219975
