  8.50680e+10  -0.00712780
  8.50690e+10   -0.0227841
  8.50700e+10   -0.0342696
  8.50710e+10  -0.00691959
  8.50720e+10   -0.0267445
  8.50729e+10   0.00856605
  8.50739e+10  -0.00173442
  8.50749e+10   -0.0203969
  8.50759e+10   -0.0541365
  8.50768e+10   -0.0185209
  8.50778e+10  -0.00384096
  8.50788e+10   -0.0304648
  8.50798e+10    0.0288855
  8.50807e+10  -0.00341001
  8.50817e+10   -0.0274901
  8.50827e+10    0.0246832
  8.50837e+10  -0.00963352
  8.50847e+10   0.00839052
  8.50856e+10  -0.00525211
  8.50866e+10    0.0171672
  8.50876e+10   -0.0142329
  8.50886e+10    0.0125479
  8.50895e+10  -0.00606208
  8.50905e+10   -0.0308980
  8.50915e+10 -7.71544e-05
  8.50925e+10    0.0491110
  8.50934e+10    0.0313131
  8.50944e+10    0.0106262
  8.50954e+10   -0.0223511
  8.50964e+10   -0.0666300
  8.50973e+10   -0.0196885
  8.50983e+10   -0.0296429
  8.50993e+10  -0.00375076
  8.51003e+10  -0.00506028
  8.51012e+10    0.0116955
  8.51022e+10    0.0128127
  8.51032e+10    0.0169822
  8.51042e+10   0.00483472
  8.51052e+10  -0.00552195
  8.51061e+10  -0.00641897
  8.51071e+10  0.000895614
  8.51081e+10 -0.000154401
  8.51091e+10   0.00134357
  8.51100e+10    0.0193916
  8.51110e+10    0.0177749
  8.51120e+10  -0.00335232
  8.51130e+10   0.00702265
  8.51139e+10  -0.00361440
  8.51149e+10   -0.0570010
  8.51159e+10   -0.0468856
  8.51169e+10    0.0205100
  8.51179e+10   0.00565998
  8.51188e+10   -0.0156714
  8.51198e+10   -0.0239844
  8.51208e+10   -0.0201549
  8.51218e+10   0.00425099
  8.51227e+10    0.0128722
  8.51237e+10    0.0239216
  8.51247e+10    0.0238951
  8.51257e+10   0.00916802
  8.51266e+10    0.0220599
  8.51276e+10   -0.0167275
  8.51286e+10   -0.0198030
  8.51296e+10   -0.0503069
  8.51305e+10   -0.0461767
  8.51315e+10    0.0239740
  8.51325e+10   0.00904903
  8.51335e+10   -0.0246986
  8.51345e+10   -0.0174030
  8.51354e+10  -0.00583108
  8.51364e+10    0.0498104
  8.51374e+10    0.0189889
  8.51384e+10    0.0177986
  8.51393e+10   -0.0185202
  8.51403e+10   -0.0491372
  8.51413e+10   -0.0196537
  8.51423e+10   0.00636837
  8.51432e+10    0.0434337
  8.51442e+10  -0.00652133
  8.51452e+10   -0.0139066
  8.51462e+10  -0.00465520
  8.51471e+10   0.00530667
  8.51481e+10  -0.00443649
  8.51491e+10  -0.00643179
  8.51501e+10   0.00422120
  8.51511e+10  -0.00959387
  8.51520e+10   -0.0285423
  8.51530e+10   -0.0152585
  8.51540e+10   -0.0184766
  8.51550e+10   -0.0249289
  8.51559e+10   0.00598884
  8.51569e+10   -0.0226147
  8.51579e+10  -0.00783720
  8.51589e+10    0.0278400
  8.51598e+10    0.0334449
  8.51608e+10   -0.0131700
  8.51618e+10   0.00394539
  8.51628e+10  -0.00357565
  8.51638e+10    0.0310367
  8.51647e+10    0.0348654
  8.51657e+10   -0.0212531
  8.51667e+10    0.0127194
  8.51677e+10    0.0218454
  8.51686e+10   -0.0104168
  8.51696e+10    0.0448256
  8.51706e+10    0.0249355
  8.51716e+10  -0.00428914
  8.51725e+10   -0.0158056
  8.51735e+10   0.00951545
  8.51745e+10   0.00723655
  8.51755e+10   -0.0256366
  8.51764e+10    0.0107494
  8.51774e+10    0.0274390
  8.51784e+10   -0.0358489
  8.51794e+10   -0.0224895
  8.51804e+10    0.0114540
  8.51813e+10   -0.0284831
  8.51823e+10    0.0282341
  8.51833e+10    0.0303993
  8.51843e+10    0.0302698
  8.51852e+10   0.00876388
  8.51862e+10   0.00987897
  8.51872e+10    0.0190316
  8.51882e+10    0.0345654
  8.51891e+10   0.00439264
  8.51901e+10    0.0284374
  8.51911e+10    0.0205740
  8.51921e+10   -0.0342364
  8.51930e+10   -0.0381179
  8.51940e+10   -0.0422357
  8.51950e+10   -0.0218016
  8.51960e+10   0.00111492
  8.51970e+10    0.0248682
  8.51979e+10   -0.0198000
  8.51989e+10  -0.00835093
  8.51999e+10    0.0179620
  8.52009e+10    0.0184265
  8.52018e+10    0.0293008
  8.52028e+10    0.0295034
  8.52038e+10    0.0257936
  8.52048e+10    0.0314890
  8.52057e+10   0.00769647
  8.52067e+10    0.0255589
  8.52077e+10    0.0476210
  8.52087e+10   0.00297756
  8.52096e+10   0.00165766
  8.52106e+10   -0.0226173
  8.52116e+10   -0.0110519
  8.52126e+10  -0.00484857
  8.52136e+10   0.00117916
  8.52145e+10  -0.00158762
  8.52155e+10   -0.0217673
  8.52165e+10   -0.0329357
  8.52175e+10   -0.0106943
  8.52184e+10  -0.00985963
  8.52194e+10   -0.0141525
  8.52204e+10    0.0414811
  8.52214e+10   0.00451969
  8.52223e+10   -0.0270149
  8.52233e+10   -0.0305258
  8.52243e+10  -0.00713143
  8.52253e+10    0.0209039
  8.52263e+10    0.0641109
  8.52272e+10   -0.0239023
  8.52282e+10   -0.0252567
  8.52292e+10   -0.0230466
  8.52302e+10   -0.0281955
  8.52311e+10    0.0205273
  8.52321e+10   0.00627388
  8.52331e+10   0.00445310
  8.52341e+10   0.00912322
  8.52350e+10  0.000876270
  8.52360e+10   -0.0233081
  8.52370e+10   -0.0102936
  8.52380e+10   -0.0170143
  8.52389e+10    0.0151844
  8.52399e+10    0.0350840
  8.52409e+10    0.0552537
  8.52419e+10  -0.00344538
  8.52428e+10    0.0176285
  8.52438e+10    0.0386477
  8.52448e+10    0.0244871
  8.52458e+10   0.00621489
  8.52468e+10   -0.0412331
  8.52477e+10   -0.0173376
  8.52487e+10 -0.000964470
  8.52497e+10   -0.0229004
  8.52507e+10    0.0109700
  8.52516e+10   -0.0471578
  8.52526e+10   -0.0129210
  8.52536e+10  -0.00719121
  8.52546e+10   -0.0208817
